"","mass","length","pcsa","lsr_mass","lsr_length","lsr_pcsa"
"232",-0.0677867267576439,0.0414773177117436,-0.0721312136000561,-0.00500597734251996,0.0387442002965182,-0.0287150837098388
"233",0.0266596119796446,0.00121232198201605,0.0696724940586752,-0.0632877408299234,-0.025260037118643,-0.0378378341470048
"234",-0.0612868929573085,0.0407469326625061,-0.121040227111814,0.00741127968712491,0.0357113207958488,-0.030826838817046
"235",0.0471972738628739,0.00674194688198212,0.0328467225468647,0.0616787639211384,-0.0165527081172992,0.0779271206952944
"236",0.332365290242919,0.00126285667559644,0.531890078923029,0.00328194837498416,-0.0138441471843014,0.013773149364348
"237",0.280808049478627,-0.0821394714164221,0.552835180672395,0.19255796268957,-0.00789544388127634,0.208823765610246
"238",-0.760745801623543,-0.0123368255062745,-1.25886690727183,-0.0861838553366419,0.046970748795993,-0.140088813363826
"239",-0.0247898475068338,-0.0461263766085768,-0.0221115738010635,-0.0508620361744959,0.0224291723631788,-0.0704228462072226
"240",-0.0486731877946911,-0.0130196867072307,-0.0565325543792295,-0.0880510220948849,0.0386184450062249,-0.128592300304783
"241",0.00807818105903265,0.0243386645045714,0.00776328955303041,0.0268668770705151,-0.00784549239977432,0.0335485105471137
"242",0.109613015978183,0.0295101583337448,0.0751885621980108,0.00346547801966615,0.0141488832437662,-0.0120487032340951
"243",0.340310732248035,0.148695894903429,0.220990693396039,0.016364129190296,0.0350710747847591,-0.0104122768601919
"244",0.0388384088246401,-0.015518002462003,0.0516845405052108,-0.0524274649472865,0.00138702908421599,-0.0527036499399247
"245",0.117192533442682,0.00504931528260543,0.146870231915522,-0.00093889090779848,-0.0363618873647597,0.0358646411777244
"246",-0.118557902031106,0.0394387719706013,-0.315722872597113,0.061744408291263,0.0932151335194726,-0.0260955461460201
"247",0.168649817397876,0.0269125354496345,0.142951177502275,0.0639453160925937,-0.0215367393603145,0.0888727995164762
"248",0.20060475066519,0.038095559723258,0.178307038838262,-0.0410212598380033,-0.0717049406930959,0.0335264084937399
"249",0.798200446849435,0.109908312202851,0.653312839246146,0.0183317602183543,-0.0215145306965986,0.0428385975201502
"250",0.0271422831438059,0.0428318935434417,0.0359861243940613,-0.0658168026356352,-0.0672019354199504,-0.00944462161364116
"251",0.0362533991561575,-0.0280630647301371,0.0594616770379309,-0.0236960485196449,-0.0357567931763145,0.00653521906509799
"252",-0.0236455092306768,0.0459627054768591,-0.0604585208464718,-0.0109226221093174,0.0564567508494579,-0.0635455585870292
"253",-0.0103249146108309,0.0633483212050398,-0.0249943131707035,-0.0674630929520124,0.022844086666849,-0.0889325188407131
"254",-0.000805119700855965,-0.0071529624768927,0.000192184951101391,0.0395451840192525,0.0360197949182251,0.00416355390431867
"255",0.00186854155554118,-0.0641217747250467,0.0147748333223757,0.0283003802063548,-0.036655357457939,0.0602848688524609
"256",-0.0126791436044097,-0.0982487469648647,-0.00663599135600049,0.0544886054450811,-0.021396753584332,0.0754043063426345
"257",-0.313567248305835,-0.0601065418055245,-0.132357008713048,-0.0426207535976911,0.0281078030139783,-0.0710266708563351
"258",-0.0285995038162333,-0.0524890920853531,-0.0193558408980831,-0.00996706421743782,-0.0161952390205007,0.0081794341658227
"259",-0.00705301601169936,-0.0406799466129081,-0.00788826899816882,0.0312494128578918,0.0234119393033053,0.00792811219363774
"260",0.00106481613339284,0.0141997663846303,0.00255888566018004,-0.0436177198844645,-0.00458334479042835,-0.0401557039053639
"261",-0.00225582055233902,-0.0163786178309591,-0.00566333046419498,-0.0357430345606028,-0.00965471797204143,-0.0294503863908758
"262",-0.00629576314348391,0.016585809621841,-0.00848674880034508,-0.0398289906016797,0.0431130297799082,-0.0838786390592154
"263",0.0121032227164102,0.056036840510075,0.0132604658890149,-0.00720582046612419,0.00230619789024044,-0.011197787512252
"264",-0.01094982337806,-0.0199512689388026,-0.00725110482911573,0.0125078605985922,-0.00333651811701004,0.0170431911671158
"265",0.00176256189224618,0.0443672501980022,-0.00110878430271866,0.0131175315348872,0.0383889383710363,-0.0279795000129223
"266",0.00804896365553721,-0.147758377250717,0.0274944289537654,0.0109501727568839,-0.134833266666368,0.145112601883324
"267",-0.00952039672033053,0.00440947091989936,-0.0111197945592053,-0.0131746536135234,-0.0291332965034742,0.0184834195419393
"268",-0.00189294943170129,-0.0190082025972392,-0.0013211976591166,-0.00960751889247056,0.00567955194720728,-0.0126171526246459
"269",-0.0110032395447544,-0.0496058524352535,-0.0109268899062446,0.034828535093164,0.00982450118041088,0.0249667321688208
"270",0.000255926740953008,0.0111422728425258,-0.000489199861554748,-0.0772360404946412,0.00777464573351082,-0.0882919134894972
"271",-0.00239724007689412,-0.00875502122845659,-0.0055832769232757,0.0686233782460088,0.0439305618399993,0.0248661319404165
"272",0.000851740526416771,0.0217207383295151,0.000764376449682922,0.0287534195934048,0.0213978735137574,0.0106332509960895
"273",0.00107592362858885,-0.000325704766430351,0.00277014450605911,0.019376732916492,-0.0307245671425329,0.0499506704414968
"274",-0.000672232421527006,0.0159747539681758,-0.00347970687308441,0.0121987502085965,0.0989809481926857,-0.0896847772074424
"275",-0.020752937184748,-0.0491024824777056,-0.0246206916964784,-0.0137701977761189,0.0261646917497668,-0.0469191164648979
"276",-0.031227465611067,-0.108371542066379,-0.0216165709059436,-0.0017489760127815,-0.0743558604913099,0.0669732041619593
"277",-0.00565405234886809,-0.0175610501583144,-0.00674899714791926,0.0055771551995553,-0.000341852500007721,0.00628882676755625
"278",-0.00150049766875369,0.00473560759267378,-0.00016165204504528,0.00107832744673944,0.0229454325019833,-0.022646719926101
"279",-0.00184557672366741,0.00953765278860054,-0.000966485808880588,0.0218317004035727,0.00593817656756174,0.0148978469255974
"280",0.00538186972432947,0.022255570572839,0.00839454594331692,0.00749380944269085,-0.0125006308198271,0.0142857999078478
"281",-0.00873480896553041,0.00429106932838822,-0.0149675397017151,-0.066358330994472,-0.0251536328525164,-0.0486215840694773
"282",0.0326649084364749,0.099405699970369,0.0239973236719144,-0.0730337124292656,-0.00213720754030653,-0.0799520167994715
"283",0.0001858936907682,0.0313161969098127,-0.00843586581326515,-0.0268429288000035,0.056258494651541,-0.0829415620490453
"284",-0.00349084361018151,0.100718626876666,-0.0143259716216924,-0.0715102032924013,0.121373390646429,-0.203039645309129
"285",0.000643889470635226,0.0242141320977551,0.00830667279404984,-0.0530715959355174,0.020418595507725,-0.0693037119403867
"286",-0.00206029439373047,0.0975897976477189,-0.0387005479451978,0.117770271493653,0.135113114153937,-0.0180190009304002
"287",-0.00992087769195086,-0.0763406527843621,-0.0100193940845675,-0.0658437268395099,-0.011283150917425,-0.0547140706876532
"288",-0.00437858403971122,0.111487515576295,-0.0624816908551485,-0.0590820804032722,0.0624617545423944,-0.117855494173736
"289",0.00920988431203349,0.00933394067675104,0.0184522624979606,0.175579634334239,0.0242930531210477,0.149146033696034
"290",-0.00448962390540473,-0.0155419544567387,-0.00674422369552642,-0.0186985324045995,-0.00162737952111644,-0.0126876557377173
"291",-0.00681174225903904,-0.0676552717978674,-0.00643922324871961,-0.0607896762591275,-0.102703927729,0.0452261693594927
"292",-0.00967008032829726,-0.0501396404248188,-0.00996189003817405,-0.00536360679760577,-0.00517732514444097,-0.00172220684144746
"293",0.0034016956077877,0.0309038195643332,0.00567414519993723,-0.010862955377889,0.0184504258218448,-0.0344315568690221
"294",-0.000878509039343739,-0.0231952064991697,-0.00121658818794373,-0.0191081988127936,-0.00241383399825996,-0.0254342735693577
"295",0.0120771544597364,0.0342486073018226,0.0150400532478267,-0.0272862503864042,-0.0053969814875154,-0.0216219569240301
"296",0.010259781310849,0.0876064965068384,0.0090358498360467,0.00796813643482387,0.047311708148369,-0.0305811510960411
"297",-0.00450660737969349,-0.031921018517537,-0.00598260741002063,-0.0452352356676511,-0.0348250300889819,-0.015183678980694
"298",0.00491200234204172,0.0333778952508782,0.00482737846519589,0.0780476457365622,0.0314234228739518,0.0429493456433274
"299",0.00852442164565363,0.0407106019006681,0.00816999422180598,-0.133876975335829,-0.0410796049746989,-0.095879563395559
"300",-0.0147661315155014,-0.129309019459244,-0.0166052381961793,0.0260373386360612,-0.109241297805785,0.12759656348354
"301",-0.00851174018802825,-0.0303735335727109,-0.00796255686292098,-0.0911031746100952,0.0184713846989196,-0.101718704819101
"302",-0.00168849278609145,-0.0176564555520382,-0.00305810983154077,-0.0874802125625117,0.020139398206647,-0.106029226225503
"303",0.00154048341878329,-0.0243131529510844,0.00577811962583478,0.305987100747081,-0.00738001290781811,0.309881599458724
"304",-0.0108624633063294,-0.0251754414007786,-0.00928994999627588,0.0251349334129268,-0.0217109450330844,0.0494760498073443
"305",0.00139635984913689,0.00384544133673525,0.00314565362117676,0.0180136838749072,-0.00225752752238218,0.0226870054435169
"306",-0.0023113932101721,-0.0376608221580004,-0.00210640026198105,-0.0365641743969652,-0.0479950094177293,0.0123374637899019
"307",-0.00120835150501915,0.0127717955746734,-0.00228397694277587,-0.0581183048703409,-0.00834346208150678,-0.0488426106405679
"308",-0.00548005976528617,-0.0340062919988039,-0.008417462101238,-0.144544989036619,-0.0145623305549537,-0.131812618224084
"309",0.0339536270033339,0.0886938287159661,0.0253523700197351,0.0573921618163578,0.0288661847095392,0.0283010133422742
"310",-0.0428649195776682,-0.103916654394881,-0.0317879756824813,0.0731102814599092,-0.0209074734643111,0.092512526983638
"311",-0.0361846522108276,-0.150207849996649,-0.0200680554027674,0.120533928131769,-0.0649012025673821,0.185258232852195
"312",0.0829430230936115,0.143982182756545,0.060663021518531,0.0253442222036441,0.0237755853299348,-0.00355116887446706
"313",0.00220237559329232,0.00685182945693474,0.00420597609524194,-0.0156318363377338,-0.0118142562283362,-0.00470417314939682
"314",-0.00841298661895342,-0.0150566681815145,-0.0150184853700583,-0.104951387559105,0.0259685127616349,-0.132207534929334
"315",-0.00607873927761378,-0.0236485874236811,-0.0065675869201368,-0.0911483565777372,-0.00650635035907458,-0.0837211882350588
"316",-0.0146801881709138,-0.0553780760296964,-0.0201292357671612,0.280604748945728,-0.0347007996274785,0.312692007610499
