"Cranium (LM)" "P-value" "Cranium (LM Sub only)" "P-value" "Cranium (LM and curves)" "P-value" "Cranium (LM and curves Sub only)" "P-value" "Mandible" "P-value" "Mandible (Sub only)" "P-value" "Muscle Mass" "P-value" "Muscle Mass (Sub only)" "P-value" "Muscle Prop" "P-value" "Muscle Prop (Sub only)" "P-value"
"C1" 0.257026986424367 0 0.344251756816152 0 0.25044600031427 0 0.291303740584581 0 0.210509011011131 0.25 0.289566850166361 0 0.22969350394359 0.25 0.293065462300902 0 0.244249090180461 0.5 0.263161557227768 0.25
"C2" 0.0390289098600305 0 0.0520952185323194 0 0.0412681851206079 0 0.0541418432589697 0 0.0332451574248367 0 0.0442753312729284 0 0.246574908587087 0 0.326285489230478 0 4.91727719060156 0.25 5.6151121697394 0
"C3" 0.128221124037607 0 0.167477157077942 0 0.126398861393508 0 0.161355400849757 0 0.104992840749721 0.25 0.142714013453674 0 0.100700972161553 0.25 0.129232279804236 0 0.110225853253009 0.5 0.120185101695853 0.25
"C4" 0.00130938783426182 0.5 0.00493875762279188 0 0.012972364572152 0 0.0100175919350027 0 0.00220152660137908 0.25 0.00623625608174646 0.25 0.000485374345679346 1 0.00162946407743539 0.25 0.000819683112877028 0.5 0.00299945967904492 0
