"","DM","ePT","iPT","SM","T","ZM"
"Cryptomys hottentotus CHHB",0.851783291042399,0.145690615813308,0.228838085836717,0.564851928936479,0.755482124168106,0.24236372039248
"Cryptomys hottentotus CHMR3",0.294307666918631,0.0345486637213778,0.048703958237883,0.157392501718917,0.177185551622124,0.0869098905353307
"Dipodomys merriami UWBM 37549",0.228098456318815,0.0324094297349472,0.128925753727167,0.0582489704409687,0.0223902407032457,0.107590697524428
"Fukomys anselli Fans 864. Transp. 8543 right",0.746538419361867,0.132189592209373,0.259222619945305,0.53619574799757,0.551746503438186,0.241954875647665
"Fukomys anselli Fans Transp. 9746",0.251906602988019,0.0390948797118484,0.0959147203016512,0.213475590476396,0.231182859475411,0.077146481424227
"Fukomys damarensis FDA",1.64016345841538,0.238339122353885,0.207254827550817,0.964900110987791,0.998051172199152,0.321180849083264
"Fukomys damarensis FDC",1.319874776271,0.163067411093477,0.294164593487143,1.03724935510341,0.967477069785604,0.349497400571298
"Fukomys damarensis FDD",1.3175442851879,0.15645530849567,0.270076407297677,0.966600737929891,1.16704412195032,0.467586164699366
"Fukomys darlingi Fdarl 813, Transp. 2345",0.26840307448905,0.0835928163884774,0.139985274491432,0.342949645789861,0.31183113374937,0.173999561597616
"Fukomys darlingi Fdarl 824. Transp. 4396",0.522134270901028,0.138859913397878,0.161471263651763,1.0111895520781,0.676322037934605,0.210892219706205
"Fukomys darlingi Fdarl 837",0.212718290657276,0.0768683194883059,0.0570312945506621,0.167720048298581,0.12383654758759,0.097987362486045
"Fukomys darlingi Fdarl 845. Transp. 8446",0.390116295039239,0.0789329162634678,0.263751093367945,0.360169232567684,0.460288598206762,0.168924086094971
"Fukomys mechowii Fmech 586 Transp. 0262",0.171147280305309,0.0401021491953801,0.114843494396525,0.226627890477511,0.154213164856625,0.132384465945699
"Fukomys mechowii Fmech CB_828.",1.06572035191535,0.140564294333095,0.253025142278705,0.903361747325951,0.604077517962132,0.374322645190804
"Fukomys mechowii Fmech Transp. 4372",0.836813783234776,0.119510929096971,0.343952800154483,0.766934020786112,0.991178224041762,0.473573281170578
"Fukomys micklemi Fmick 809. Transp. 7571",0.644865200200999,0.0858964080759528,0.225070210830268,0.612327988058945,0.430700621592857,0.228126688287081
"Fukomys micklemi Fmick 828. Transp. 0774",0.636191557455106,0.0848889334848807,0.13916316356181,0.580223749715402,0.620625147620467,0.236151096052982
"Fukomys micklemi Fmick 842. Transp. 7689 right",0.338697502104042,0.0361650053372492,0.131694597434988,0.264224110345991,0.279079308386428,0.139819630876646
"Fukomys micklemi Fmick 882. Transp. 6739 right",0.944984202535028,0.136447307869305,0.31927865485817,0.648360179449001,0.826201384083229,0.329081667408074
"Georychus capensis GC 11",1.00819245238072,0.116030497508904,0.387976472354193,1.38298120989326,0.912490641631573,0.490406931934311
"Georychus capensis GC14",0.37118982682794,0.110207936003969,0.141917737579005,0.433008723739403,0.310693110862558,0.196223379832301
"Georychus capensis GC18",0.799130684909515,0.127751572327044,0.192017416604801,0.554752599067968,0.297649941704983,0.291246515339294
"Georychus capensis GC5",0.927633461161079,0.219636752333674,0.643802772855207,0.7782951192442,0.643341039423848,0.210681239714013
"Georychus capensis GC8",0.937478912856306,0.124299789917492,0.386224996475736,1.0500301083902,0.417046821566648,0.258136242385833
"Heliophobius argentioneocerus Harg M5X205",0.702464512929606,0.706376256030206,0.166674244162462,0.554595635525774,1.25837963757117,0.5506854539689
"Heterocephalus glaber Hglab 545.",0.209442579217499,0.0479161110187898,0.0283659134608192,0.161908393080825,0.0816906348969787,0.0760536014648302
"Heterocephalus glaber Hglab 584. Transp. 8446",0.221321395965985,0.0288195189285481,0.0355550189645814,0.329230894149373,0.313798539796964,0.0860073901519039
"Heterocephalus glaber Hglab Transp. 8531",0.154200627013759,0.0220967165171419,0.0482011016079265,0.164985265480839,0.238166908242993,0.0752437486266614
"Heteromys desmarestianus NHM 2003.221",0.257898850742492,0.0344216423887172,0.0261356106865618,0.0381167414589032,0.0731050996994695,0.025550102388155
"Hydromys chrysogaster obi YS 342",0.421498773661123,0.264926337554924,0.0951695899961268,0.43132230763258,0.623686699522576,0.315043801801945
"Hydromys chrysogaster obi YS 391",0.349461808964495,0.193583751658877,0.139048400328138,0.424028621682123,0.51717805314624,0.233485167155248
"Hydromys chrysogaster papua PAO 024",0.559476579446484,0.264704977069162,0.134224521016974,0.61935319094595,0.498924251353603,0.201275324753881
"Hydromys chrysogaster papua PAO 102",0.375708497375848,0.271806371790906,0.113467538255831,0.633150226892763,0.795112340838279,0.281120295783876
"Hyorhinomys stuempkei NMVC 37198",0.205262341690359,0.0313877622994181,0.0828322620775451,0.028863432165319,0.0867374591446054,0.111486836015138
"Maxomys surifer 7191",0.414113909689131,0.02330743618202,0.122919722798321,0.248272381396071,0.254462274689451,0.196324388550122
"Maxomys surifer 7192",0.341287795055364,0.0770224864306022,0.0472643400007562,0.195327942497754,0.210107441566299,0.161195866402549
"Maxomys surifer 7193",0.397405660377358,0.0783018867924528,0.191658391261172,0.217536071032186,0.200881719381627,0.16875700714506
"Maxomys surifer 7194",0.410166951873677,0.112577115323997,0.189418197940785,0.208072401115106,0.261953634326259,0.203333924817676
"Melomys obiensis YS 360",0.247790085974092,0.0650943396226415,0.0465727251015047,0.192894419911682,0.191644583463558,0.0877394543497471
"Meriones shawi MNHN-ZM-MO CG 1993-2269",0.253805103868259,0.0434868508657877,0.0885839794587116,0.0838540227256047,0.0785725509523069,0.0973219629906981
"Mus caroli 7195",0.0463106942726891,0.00402873833344524,0.0140366912580793,0.0227260715606998,0.0271782233284813,0.0137797605442239
"Mus caroli 7225",0.0590606620594833,0.0072316087042272,0.0191018244191486,0.0417740026456868,0.0476033306505319,0.0216890351359152
"Mus cervicolor 7313",0.0406447731958891,0.00636891967200064,0.0220125786163522,0.0279075411029546,0.0227874365138073,0.0109615365559935
"Mus cervicolor 7314",0.0730860984602039,0.0146159978740367,0.0321754342121704,0.0481195390654679,0.0536369195868013,0.021748522535628
"Mus cookii 7238",0.0547151562494467,0.0152297148658939,0.0124298827129016,0.0363461435672671,0.0360779083787791,0.0223441309146458
