"","DM","ePT","iPT","SM","T","ZM"
"Petromus typicus NHM 1928.9.11.502",0.180668779239553,-0.965718023263694,-0.30958469045123,1.02882407462966,-0.0646589859850378,0.130468845830752
"Petromyscus sp. CBUN ANG0154",1.05045369446959,-0.93300780023786,-0.469723121240869,0.153628297383534,0.369516677816572,-0.170867748190963
"Petromyscus sp. CBUN ANG0162",1.01543116537783,-0.98304131376834,-0.555597298941401,0.488410855691857,0.260152203710877,-0.225355612070824
"Phodopus sp. CBUN -",0.533117814913285,-1.05341833323413,-0.236218504004206,0.342265768235599,0.427328206779448,-0.0130749526899966
"Pogonomelomys sp. CBUN FR2200-039",0.766030675433822,-0.566917704980776,-0.234783869958161,-0.126013027014291,0.561547546837015,-0.39986362031761
"Proechimys guyannensis M1199",0.759879107892628,-0.403504016933263,-0.24247318294819,0.224360871536266,-0.827731401496951,0.489468621949508
"Pseudohydromys murinus CBUN MW 2700-106",0.507238335973541,-0.262869885722533,-0.185908844586405,0.0297997282402869,0.620897654446062,-0.709156988350953
"Pseudomys australis MV C4544",1.18344075505506,-0.837385283790323,-0.290581058989101,0.142205578970256,0.0426111418910617,-0.240291133136958
"Rattus baluensis EBD BOR210",0.809399712202206,-0.788125418715652,-0.427510876772839,0.116252531642261,0.543233288600009,-0.253249236955985
"Rattus norvegicus UM Paul Gervais",0.859120129514013,-1.15863727351964,-0.281556189853065,0.324474994791591,0.769530956952199,-0.512932617885101
"Ratufa sp. NHM 2022.24",0.902648205540171,-1.01391835779805,-0.328943040419381,0.717190404131444,0.386672320572011,-0.663649532026195
"Reithrodontomys megalotis UWBM 74514",0.719458658657249,-0.543456681302137,-0.306128494995971,0.184781819069078,0.25147319356775,-0.306128494995971
"Rhinosciurus robinsoni NHM 1915.12.28.6",0.722415605964151,-0.690717426765811,-0.307960718027459,0.0504794514358423,0.591942044663723,-0.366158957270447
"Saccostomus campestris UM TDR106",0.710792409285554,-0.883511801334324,-0.268432994144198,0.434283637431898,0.207163937738049,-0.20029518897698
"Salpingotulus michaelis NHM 65.4168",1.18968492452999,-0.945019295824899,-0.20742035269412,0.212433492866144,-1.26347302694343,1.01379425806632
"Sciurillus pusillus NHM 1932.8.4.16",1.02144498680873,-0.88268164410268,-0.400384103951227,0.229723966697766,-0.344119265365089,0.376016059912503
"Sciurus aestuans MNHN-ZM-MO 1902-46A",1.16877427757841,-0.802554633476724,-0.536301952480842,0.045247895101862,0.471023340120406,-0.346188926843114
"Sciurus vulgaris MB 2022.2.12",1.05741192304649,-0.991191750147647,-0.297479757372743,0.351215660616368,0.420483976258759,-0.540440052401233
"Sciurus vulgaris MB 2023.2.14",0.978466357783936,0.100776014406611,-1.05093093553848,0.196919874959513,0.250747833158902,-0.475979144770485
"Sciurus vulgaris MB 2022.2.15",0.987735498062338,-0.954964375362727,-0.356726813816651,-0.234938106251539,-0.0015507900545192,0.560444587423097
"Sicista betulina CBUN unregistered",0.163566272479638,-0.529580908080307,-0.445023520052244,0.192553809352891,0.454918073820382,0.163566272479638
"Spalax sp. CBUN ISR007",0.550287798142292,-0.982884483475778,-0.575810364561912,-0.25507919370167,1.35136778277064,-0.087881539173572
"Urocitellus richardsonii NHM 1893.1.5.1",0.824918903182154,-1.19462834531289,-0.0645141676712386,0.591713315288914,0.453934361613442,-0.61142406710038
"Steatomys caurinus RMCA 1993.012.M0353",0.394511471468963,-0.785541149139321,-0.315537519893585,0.354620142441661,0.500430490352701,-0.148483435230419
"Steatomys krebsi CBUN RS0977",0.510975725553021,-0.94658165558836,-0.12560110351853,0.552432439231367,0.14442603369453,-0.135651439372031
"Steatomys parvus CBUN RS0713",0.412688636975967,-1.1379087754352,-0.0157659893568967,0.556395357642142,0.372497756392721,-0.187906986218734
"Aethomys hindei CBUN ETH1371",0.814490386823334,-0.827737348433757,-0.27262404446665,0.267725331331457,0.251826745263658,-0.233681070518043
"Stenomys sp. MV C2104",1.08529772065037,-1.31608795708777,-0.37949195905287,0.193671273155934,0.447500635173588,-0.0308897128392492
"Stochomys longicaudatus MNHN-ZM-MO 2000-288",0.883532782227171,-0.71814312487144,-0.24460194570726,0.1165573106788,0.45971853545081,-0.497063557778082
"Sundamys infraluteus EBD BORN272",0.933686594942433,-1.15387407117591,-0.271090429215386,0.353249786448532,0.612000236366308,-0.473972117365982
"Sundamys muelleri EBD BORN424",0.877443187663189,-1.11417946714161,-0.27372277574742,0.438400306271531,0.397881758814328,-0.325823009860016
"Sundasciurus philippinensis FMNH 208786",0.516816897127341,-0.726531072433425,-0.448939902963607,0.427626946592543,0.59727531879564,-0.366248187118493
"Tamias minimus UWBM 74537",0.707747462918514,-0.437384841384488,-0.201337885234371,0.105392382188105,0.135134351386842,-0.309551469874604
"Tamiops maritimus NHM 2022.5.4",1.01889287195573,-1.01656252153986,-0.411918142556211,0.14385230844695,0.559538970626652,-0.293803486933266
"Tarsomys apoensis FMNH 147968",0.796521495460326,-0.727707716753256,-0.366463077124458,0.182457421694216,0.514090229600784,-0.398898352877612
"Tateomys rhinogradoides AMNH 223968",0.54908888191426,-0.255107302120725,-0.196458575039217,-0.177649243081721,0.487149582473969,-0.407023344146567
"Thomasomys sp. MUSM 40832",0.462747588257414,-0.874275723855694,0.0107624645143567,0.316144114065539,0.356264107854964,-0.271642550836581
"Thrichomys laurentius NHM 3.10.1.118-221",0.251587456381529,-0.750266950455976,-0.800323739240601,0.96705992398931,-0.405049802138624,0.736993111464361
"Thryonomys swinderianus MNHN-ZM-MO 1996-41",0.418738506654629,-1.24409084757387,-0.575752972527001,0.95105715536267,-0.0449136545206479,0.494961812604218
"Tylomys watsoni USNM 460459",0.759254683148447,-1.02219831426171,-0.464181759035593,0.403306004489846,0.597920607592724,-0.274101221933715
"Zelotomys woosnami NHM 1910.6.3.86",0.785365002833745,-0.851660866119184,-0.19773439871252,0.312363687735094,0.260840534709593,-0.309173960446728
"Zygodontomys brevicauda JAGUARS M1376",0.626317247220957,-0.37615118089425,-0.524071310970873,0.380557481155439,0.179886785693288,-0.286539022204563
"Aplodontia rufa UM 806V",0.818066143728513,-1.93734202287374,-0.386558338691519,0.365925897050219,0.918633431242792,0.221274889543732
"Apomys banahao P0032",1.07164466785648,-0.947624611067094,-0.476174152535933,0.376958630875904,0.359350718686323,-0.384155253815681
"Apomys banahao P0045",0.693011048243983,-0.863999323549554,-0.392074464125924,0.505227129058189,0.323844098846499,-0.266008488473193
"Apomys banahao P0064",0.799282851433465,-1.08559140703548,-0.560395842986536,0.841342840560828,0.300702954084411,-0.295341396056689
"Apomys banahao P0067",0.540789999381907,-1.21096413523245,-0.506120914909312,1.15321396866941,0.251746456331805,-0.228665374241363
"Bathyergus suillus BS13",0.972539350203141,-1.8130717857776,-1.02300076272202,1.24753435238398,0.92820589058694,-0.312207044674438
"Bathyergus suillus BS2",0.836749238091495,-1.5523816615895,-1.08012172030864,1.24646683859417,0.851490889888061,-0.302203584675585
"Bathyergus suillus BS4",0.989632849192123,-1.60638544762355,-1.01665600570627,1.2043805657612,0.857146137964227,-0.428118099587735
"Bathyergus suillus BS8",0.918225425350878,-1.66494730627449,-0.966770777309539,1.32872402145948,0.8493209600701,-0.464552323296434
"Berylmys bowersi 7219",1.0727629471409,-1.17577428173195,-0.838804408872554,0.307570903670046,0.598410042674594,0.0358347971189709
