"","DM","PT","SM","T","ZM"
"128",0.0447831757911582,0.0317507838261357,0.0295112369143614,0.0439425375849042,0.0531552629244025
"129",0.032218761304863,-0.0101906122050082,-0.0451170217618799,-0.0380053832641904,-0.046956836121821
"130",0.0431472660883738,0.0423918342851378,0.00535120664598597,0.0255835267642525,0.0362640474681064
"131",0.0789618888174278,0.0630612893317252,0.0836493537908617,0.0545515333271261,0.0907466937846249
"132",0.165821796149342,0.0957436153145815,0.132382463763704,0.119743956913331,0.162250756185035
"133",0.0543003820431113,0.058501360024433,0.024704277841333,0.067280903458387,0.0654893507615602
"134",0.0352774910150773,0.0165369148475779,0.0196274932715318,-0.0133116289168607,0.04304662454392
"135",-0.00115811655545078,-0.0517796141462274,0.00939144735508795,-0.0213057275419139,-0.0318404852951901
"136",-0.0375293945980825,-0.0247345261225366,-0.0179199188002031,-0.0193667518165147,-0.0268272308215059
"137",-0.03341560622415,-0.0167003275997655,-0.0408259885667039,-0.0247172466807004,-0.0287543184817602
"138",-0.00409494367062088,-0.0255254359372589,0.00122049294090911,-0.00837123373233297,-0.00337860441293766
"139",0.0268912300839025,0.0293833319347429,0.0295524457364155,0.0365260372369308,0.0428048261797488
"140",-0.0120626915974899,-0.0151376139932965,-0.0152478433103835,-0.00796764214367895,-0.0105147980504644
"141",-0.00801676747498096,0.01723918327523,-0.0257281590047164,-0.0119290922063763,0.00078791815437828
"142",0.0801883146576551,0.10599476814092,0.071964053376433,0.0585607058411404,0.0850748539718535
"143",-0.0138915614058169,-0.0121277718182378,-0.0389798872347373,-0.029864848359273,-0.0205464850884668
"144",0.00731440496757529,0.0191451090080993,0.0188286121184158,0.000972762774425404,0.00591206803175768
"145",-0.00559976111411592,-0.0112477620663372,-0.00637678792540005,-0.0105295503847209,-0.0143479506519895
"146",-0.0323863361258728,-0.0131893094281898,-0.0438640546941446,-0.0249558882014264,-0.0247345463490691
"147",-0.0130616133681961,-0.00626855466729091,-0.0615015231434202,-0.0242626223805602,-0.00486239206151969
"148",0.0217225179270754,0.0333258769834114,0.016230222327157,0.0161708375651645,0.00188265809397159
"149",0.0109084587867091,-0.014569200989587,-0.00388080369849165,0.00929805771278762,0.00304769957244342
"150",0.0393197462684795,0.0488277367354349,0.0103076523551327,0.0231951703220084,0.0165016803353197
"151",0.108929589993021,0.0932057424804092,0.062183114792628,0.0858142204856236,0.102626724302542
"152",0.0260021907747097,0.0404333245126003,0.022103573494209,0.045180022685053,0.0140017092951919
"153",0.0448415528040772,0.0371859951547381,0.0343406428152634,-0.0055378976247886,0.0138410644909298
"154",-0.0387803766591898,-0.0434088193007593,-0.0231225545500441,-0.0492820580035262,-0.0797005711748564
"155",-0.0385515020610219,-0.0103045463973841,-0.0394181693414373,-0.0222640384541503,-0.020674909317102
"156",0.0200430342142462,0.0321298641837153,0.0122437284002258,0.0141708361040486,0.0498151145842503
"157",-0.0234067288845909,-0.0343990456699087,-0.0177238056625848,-0.00692586018785184,-0.0236295911753983
