"","DM","ePT","iPT","SM","T","ZM"
"Salpingotulus michaelis NHM 65.4168",-0.224264241635998,-0.0422875179467958,0.682969001867321,-0.219803166981029,0.0651469319393529,-0.261761007242852
"Sciurillus pusillus NHM 1932.8.4.16",-0.229333800931743,0.400564257974857,-0.269781000216904,0.187313334518572,-0.014179200800595,-0.0745835905441871
"Sciurus aestuans MNHN-ZM-MO 1902-46A",0.111233329252624,0.301930631542046,-0.652010165256652,0.229486328728195,0.0348207133541578,-0.0254608376203715
"Sciurus vulgaris MB 2022.2.12",0.207611047605109,0.188169928481075,-0.685179265794574,-0.0139404179740556,0.278578413042989,0.0247602946394573
"Sciurus vulgaris MB 2023.2.14",0.436087417557533,-0.28975836703558,-0.487739438247978,0.445642012273295,0.220168757151669,-0.324400381698939
"Sciurus vulgaris MB 2022.2.15",0.325542761817028,0.242356955348043,-0.692356168317655,0.273509999862647,-0.170966494737397,0.0219129460273327
"Sicista betulina CBUN unregistered",0.108897674723024,-0.0702110416645519,-0.285602400962513,0.117269205825626,0.128150122634828,0.00149643944358759
"Spalax sp. CBUN ISR007",0.066089226714308,-0.0579992778346288,-0.372600614510473,0.275803304282152,0.186342586309624,-0.0976352249609816
"Urocitellus richardsonii NHM 1893.1.5.1",0.0343829454740887,0.0432059251927977,-0.584051773877432,0.288028246396193,0.26568711515733,-0.0472524583429781
"Steatomys caurinus RMCA 1993.012.M0353",0.085092865211052,0.0441700406400019,-0.263714739147749,0.13813018526799,0.0422665879118706,-0.0459449398831662
"Steatomys krebsi CBUN RS0977",0.0726906527811188,0.050321059153759,-0.26731676740857,0.184493047554239,-0.0829604049415099,0.0427724128609622
"Steatomys parvus CBUN RS0713",0.0397684680546818,-0.10498512039176,-0.172834940222466,0.352194818634973,-0.0176920661582153,-0.0964511599172139
"Aethomys hindei CBUN ETH1371",0.161483281648885,0.0246756222267168,-0.265382566514884,0.196116743204679,-0.0446586146838219,-0.0722344658815757
"Stenomys sp. MV C2104",0.0524809534717398,0.095710431928987,-0.210282667556158,0.143305052509428,0.0895416629412541,-0.17075543329525
"Stochomys longicaudatus MNHN-ZM-MO 2000-288",0.0314604544970849,0.112321044022223,-0.37672819723925,0.218906192476615,0.0162431279093215,-0.00220262166599401
"Sundamys infraluteus EBD BORN272",0.109789522963977,0.000349604457492994,-0.424369368010805,0.187354073783384,0.0827763904434462,0.0440997763625052
"Sundamys muelleri EBD BORN424",0.085768907782154,0.0787147132985855,-0.414269583906212,0.224162475437284,-0.0998008481135978,0.125424335501785
"Sundasciurus philippinensis FMNH 208786",0.0990452099505923,0.287130838391749,-0.402224974562175,0.1013543007747,-0.000807329676037159,-0.0844980448788294
"Tamias minimus UWBM 74537",-0.0822394698778909,0.161159487179192,-0.195928209827304,0.117999038004781,0.104301306240572,-0.105292151719351
"Tamiops maritimus NHM 2022.5.4",0.0241825967590042,0.216409741743588,-0.408746161987076,0.263567304202415,-0.0533834377728929,-0.0420300429450382
"Tarsomys apoensis FMNH 147968",0.0414845658517601,0.197520122661085,-0.278325782208879,0.208713747240019,-0.087778619723518,-0.0816140338204669
"Tateomys rhinogradoides AMNH 223968",-0.0722118420149226,0.288627067494028,-0.163936384155192,0.168219371040522,-0.0192934292638757,-0.20140478310056
"Thomasomys sp. MUSM 40832",-0.0118194213047316,0.0696446292999845,-0.424671225745403,0.239512295328574,0.0947540307195968,0.0325796917019784
"Thrichomys laurentius NHM 3.10.1.118-221",0.210320861767192,-0.0921149429121215,-0.438733339917262,0.289745416532392,-0.0515496126699553,0.0823316171997546
"Thryonomys swinderianus MNHN-ZM-MO 1996-41",0.0174457010125746,-0.134155560254864,-0.062043791866588,0.310709030466247,-0.149468968201008,0.0175135888436379
"Tylomys watsoni USNM 460459",0.0838311868770657,0.152689673128059,-0.665174723239587,0.300168887256324,0.0662943743337232,0.0621906016444152
"Zelotomys woosnami NHM 1910.6.3.86",0.0965102031038923,0.00390925447001997,-0.325835784982655,0.166431329264737,0.105404860667852,-0.046419862523847
"Zygodontomys brevicauda JAGUARS M1376",0.138184585162343,-0.481769694791606,-0.153327405900769,0.425471201489904,0.0520652346028203,0.0193760794373068
"Aplodontia rufa UM 806V",0.103079051105567,-0.227648381962412,-0.796333112540816,0.267980735573939,0.343629886138664,0.309291821685058
"Bathyergus suillus BS13",-0.143864648153005,-0.467060520557812,0.0212922473485229,0.166084781096483,0.126373937984419,0.297174202281392
"Bathyergus suillus BS2",0.172493690393829,-0.335286078957205,-0.355945938285721,0.174166557122793,0.248461046277759,0.0961107234485457
"Bathyergus suillus BS4",0.0266102083195951,-0.276509563591033,-0.273704512607245,-0.0984424474941928,0.370489091814613,0.251557223558263
"Bathyergus suillus BS8",-0.0363302261093131,-0.0718256639170766,-0.298446206392955,0.138633676833181,0.176426652474621,0.0915417671115437
"Berylmys bowersi 7219",0.252715310713736,-0.195400184744799,-0.401532390232472,0.295622811725012,0.0522765530932832,-0.00368210055476142
"Berylmys bowersi 7220",0.172296710335036,-0.0123311688985585,-0.132636273987652,0.0198897101126045,-0.048232460405103,0.00101348284367268
"Berylmys bowersi 7221",0.178950151786133,0.122437941522791,-0.101763251349554,-0.158921665189503,-0.113293312565092,0.0725901357952235
"Chrotomys mindorensis FMNH 222107",-0.0130058423308441,0.107562074067454,-0.187317222461538,0.191929524919102,-0.103667426201999,0.00449889200782492
"Chrotomys mindorensis FMNH 222111",0.0541625198868665,0.0659522386101118,-0.21661700887377,0.163855937877108,0.0113491019427961,-0.0787027894431126
"Cryptomys hottentotus CHHB",0.221599171189298,-0.459164210472846,-0.379583808460204,0.335891323153171,0.195886448818592,0.085371075771989
"Cryptomys hottentotus CHMR3",-0.204111477396295,-0.0966756940808551,-0.192052765754498,-0.0634838298303651,0.432189633257448,0.124134133804567
"Dipodomys merriami UWBM 37549",0.231655487919404,-0.00409205682854535,-0.603362990327598,0.295014141782164,-0.193852021914257,0.274637439368831
